product_name,product_review,user_rating
King Julius,"16oz can, Tree House snifter glass. Hazy golden orange body, bit of a coppery hue, one finger frothy white head, good retention. Rings of lacing. Smell is overripe oranges, citrus and grapefruit; mildly sweet grainy malt with a touch of white sugar. A bit of yeast esters giving off a bit of fruitiness. Definitely a Julius based beer both on the smell and palate. The palate brings a nice sweet orange and citrus presence, light herbal and resin, grapefruit as well. It's pretty similar to Julius with the malt and hops both amplified a bit. Not too sweet, but not too dry or resinous either. I think it compares similarly to Julius, and of course the mouthfeel is perfect- soft, creamy carbonation, medium body, easy to drink with a nice juicy finish. Overall- for what it takes to get, it's not really worth it over regular Julius- which when it's on, will be on par with all the best NE IPAs out there- but it is an interesting take and/or evolution of the beer.",4.44
King Julius,Appearance - pours thick turbid dark orange with a huge orange white head excellent retention. Tons of sticky lacing.,4.83
King Julius,"16oz can. Pours a turbid bright yellowish orange with an inch of head. Lots of lacing. Smells like a tropical fruit smoothie. Orange, mango, berries, pineapple and vanilla ice cream. Tastes like a creamsicle along with some mango, pineapple, peach and a bit of grapefruit. Peaches and cream finish with some bitter citrus peel. Soft with lots of carbonation and an oily mouthfeel. Pretty noticeable alcohol presence.",4.45
King Julius,Canned on 7/26. Poured to TH IPA Glass on 8/12.,4.78
King Julius,"Absolutely magical! Hazy, gold pour, luscious white foam head, both citrus and tropical fruit flavors dancing in your mouth, and one of the longest, deepest and ever-changing aftertaste that you'll ever find in a beer. It has a sterling reputation, and earns it with every sip.",5
King Julius,"King Julius, canned 07/26/19. ",4.94
King Julius,"After relishing the true king of beers (Heady) i was in the same position as many, somewhat depressed I had peaked too soon. The. I went to Tree house and waited on line for Julius and many of his friends. The second I poured the Julius into my mouth I realized there was hope, it was legit and I just knew King Julius was going to be epic. Unfortunately it wasn’t available when I was there and I had to wait what felt like forever. A week later my buddy was in line and they announced a limited number of king Julius cans would be available. Three hours later I’m opening a can of heaven and the True King was born! The absolute smoothest DIPA on the planet, it’s like mixing a wicked NE DIPA with a cream sickle with some magic dust sprinkled in. Never a bad moment as it settles on your pallate, unfreakingbelievable!",5
King Julius,"Can stamped ""Warden of the North""",4.9
King Julius,"The King in the North. Take Julius and crank it up a few notches on the flavor profile. Where Julius shines, KJ shines just a bit brighter. The smell is intoxicating and amazing. Immediately after opening the can the room is bursting with tropical hops. The term orange creamsicle and mango smoothie are apt descriptions by them.",4.84
King Julius,"Pours an opaque white-orange with two fingers of white foam. Head retention is good. Aroma is tangerine, papaya, mango, nectarine and orange, with a very dense, bountiful tropical fruit make-up. Flavor profile is tangerine, papaya, mango, nectarine, orange and mandarin orange with smooth and dynamic playfulness between tropical fruits. It's dense and flavorful, without ever coming across ultra-sugary or sweet. Mouth feel is medium-thick with a soft and pillowy texture that welcomes the tongue. Overall, hearty tropical fruits with a splendid sweetness meets pillowy soft textures for a delightful brew.",4.75
King Julius,Big thanks to Stofko1992 for sharing this one with me! The King pours out as a hazy orange color with a nice white head on top. Decent retention and scattered lacing. Notes of orange creamsicle and subtle pine on the nose. The taste has a piney resin punch up front that fades into a silky orange vanilla cream finish. The feel is smooth and kind of lingers for awhile which is nice. Overall it’s a solid beer and was great to finally try it.,4.43
King Julius,"It’s not the prettiest beer in the world.. looks like muddy pineapple juice. Hop sediment gets caught in the tight head. Smells like you plunged your head into freshly crushed hops. Crazy, pithy citrus aromas, pineapple and vanilla.",4.33
King Julius,"I am lucky enough to live within driving distance of Treehouse, so this is actually not a hard beer for me to enjoy. If you know that hoppy-grape bubblegum smell that hits you when you approach the Treehouse doors, that's what this smells like.",5
King Julius,"L - orange color, murky body",4.77
King Julius,Sampling a cellar temp 16 oz can poured into my snifter. The beer pours a cloudy orange color with a bright white bleached head of 1 cm that foams up even with a gentle pour. The foam fades away to a sturdy surface layer soon after the pour. There is some windowpane lacing on the sides of my glass after each sip. ,4.27
King Julius,Tasted from can. Pours murky orange with thick orange head. Huge citrus and orange aroma. Super well balanced crushable IPA. Citrus flavors dominate. Goes down way too easy.,4.89
King Julius,Not to say it's bad in any way but when a beer has the hype this has I just felt let down. Smooth and good body but kind of had an over ripe fruit dankness to it that just didnt land great for me. Checked off the bucket list.,3.9
King Julius,Fully opaque maize-tan with a large fluffy white head settling to a persistent film and chunky collar.,4
King Julius,"Fresh can, Orange straw, fully hazed. Big fluffy head.",4.6
King Julius,"Pours a deep gold with a close to full haze can see slightly through the edges of the beer. The aroma is a wonderful tropical citrus medley of candied orange peel, mango, peach and grapefruit. The flavor follows the nose with a burst of tropical citrus candy up front, thankfully not cloying, with a great piney, green resinous bitterness which makes for a great contrast to the candied tropical flavors. The mouthfeel is a light density and medium viscosity with a slightly astringent finish. Wonderful beer that I wish more people could experience without the hype, but thankfully it does a solid job of living up to it and I’m pumped I finally got to try it.",4.63
King Julius,"Tasty yet predictable NEIPA... they're starting to all taste the same. This one has good aroma and flavor, not elite. Drinks a little muddy and yeasty but still quite enjoyable",4.19
King Julius,Very cloudy straw-orange appearance with slight white head. Aroma is a prominent grapefruit that is slightly tangy. Taste is also a prominent grapefruit with a tangy touch.,4.75
Pliny The Younger,This small batch IPA I've only had a few times. Each time its a from a small pony keg that I heard through the grape vine while living in San Diego that a bar had it. It is excellent. I wish they would bottle it but I understand why they don't.,4.75
Pliny The Younger,"10 oz pour on tap at SD Taproom in Pacific Beach. Pours a near clear honey golden with 1 finger white head. Aroma is hop forward - pine resin, grapefruit, but with enough balancing malty sweetness and hints of mango, tropical fruit. ",4.55
Pliny The Younger,I am so used to the cloudy IPAs from the northeast that it was refreshing to see a great clear complex tasting IPA different from the pack. Not just different but worth the wait in line to taste something within a 2 week window of the year. The only attribute which did not exceed was the smell and although there was a tempered bouquet like a new wine it got better after a few sips.,4.82
Pliny The Younger,"Would have loved to have had this one eight years ago when there weren't so many great DIPA and TIPAs on the market as I'm sure it would've shined. As is, it's a good West Coast hoppy beer but not heads above many other similar offerings. It did hide the alcohol very well and drink much smoother than a 10% beer. Enjoyable and glad I was able to try it.",4
Pliny The Younger,"Mission accomplished! I was finally able to have Pliny the Younger. This is a piney, extreme tropical hoppiness bomb on the nose! Taste follows with a very smooth finish. This felt more like a DIPA than a TIPA. It has a subdued bitterness on the finish and hides the alcohol very well. For my palate, I think I actually prefer Pliny the Elder to this one, though. Still very, very good and worth the wait to try it!",4.72
Pliny The Younger,"Soft straw with a hint of haze, moderate carbonation and a thin skim of white head.",4.24
Pliny The Younger,Had on tap at Windsor after a 50 minute wait (2pm on Tuesday 12 days into the release.) Well worth the wait.,5
Pliny The Younger,"L: Liquid, buttery gold! It’s looks like you’re about to drink something very special.",5
Pliny The Younger,"On tap at the new Windsor location. A fairly hazy bright golden color with a frothy white head. There was a bright aroma smelled on the pour - piney with some citrus and stone fruit mixed in. The taste met my high expectations: bright pine, modest citrus, and floral, stone fruit blended in a wonderful drink. An assertive bitterness that was clean with a dry finish. Very drinkable and smooth with a well-hidden double-digits ABV. Exceptional and it lived up to the hype.",4.64
Pliny The Younger,"Definitely a solid IPA. Extremely well balanced. Hue is orange, and taste carries hints of citrus and pineapple. Very drinkable beer at 10.5 ABV. My tasting notes are based on a keg event in Philadelphia.",4.23
